,state,county,Risk,county,,,,0
927,Kansas,Haskell,0.216629729,Haskell,,,,0.216629729
928,Kansas,Hodgeman,0.496777177,Hodgeman,,,,0.496777177
929,Kansas,Jackson,0.506793559,Jackson,,,,0.506793559
930,Kansas,Jefferson,0.46191442,Jefferson,,,,0.46191442
931,Kansas,Jewell,0.580108404,Jewell,,,,0.580108404
932,Kansas,Johnson,0.435563922,Johnson,,,,0.435563922
933,Kansas,Kearny,0.22320798,Kearny,,,,0.22320798
934,Kansas,Kingman,0.522922695,Kingman,,,,0.522922695
935,Kansas,Kiowa,0.369484991,Kiowa,,,,0.369484991
936,Kansas,Labette,0.424603999,Labette,,,,0.424603999
937,Kansas,Lane,0.463233441,Lane,,,,0.463233441
938,Kansas,Leavenworth,0.454948604,Leavenworth,,,,0.454948604
939,Kansas,Lincoln,0.481970042,Lincoln,,,,0.481970042
940,Kansas,Linn,0.50143069,Linn,,,,0.50143069
941,Kansas,Logan,0.400045812,Logan,,,,0.400045812
942,Kansas,Lyon,0.32321617,Lyon,,,,0.32321617
943,Kansas,McPherson,0.444417626,McPherson,,,,0.444417626
944,Kansas,Marion,0.432082117,Marion,,,,0.432082117
945,Kansas,Marshall,0.421588868,Marshall,,,,0.421588868
946,Kansas,Meade,0.317214191,Meade,,,,0.317214191
947,Kansas,Miami,0.445218474,Miami,,,,0.445218474
948,Kansas,Mitchell,0.504182518,Mitchell,,,,0.504182518
949,Kansas,Montgomery,0.534791112,Montgomery,,,,0.534791112
950,Kansas,Morris,0.499068379,Morris,,,,0.499068379
951,Kansas,Morton,0.26454553,Morton,,,,0.26454553
952,Kansas,Nemaha,0.465631217,Nemaha,,,,0.465631217
953,Kansas,Neosho,0.525501072,Neosho,,,,0.525501072
954,Kansas,Ness,0.459895998,Ness,,,,0.459895998
955,Kansas,Norton,0.394812971,Norton,,,,0.394812971
956,Kansas,Osage,0.417650431,Osage,,,,0.417650431
957,Kansas,Osborne,0.53215754,Osborne,,,,0.53215754
958,Kansas,Ottawa,0.458899647,Ottawa,,,,0.458899647
959,Kansas,Pawnee,0.518552601,Pawnee,,,,0.518552601
960,Kansas,Phillips,0.460805476,Phillips,,,,0.460805476
961,Kansas,Pottawatomie,0.363256842,Pottawatomie,,,,0.363256842
962,Kansas,Pratt,0.416184247,Pratt,,,,0.416184247
963,Kansas,Rawlins,0.49914825,Rawlins,,,,0.49914825
964,Kansas,Reno,0.479008943,Reno,,,,0.479008943
965,Kansas,Republic,0.466912538,Republic,,,,0.466912538
966,Kansas,Rice,0.512206435,Rice,,,,0.512206435
967,Kansas,Riley,0.397008628,Riley,,,,0.397008628
968,Kansas,Rooks,0.53960526,Rooks,,,,0.53960526
969,Kansas,Rush,0.503745139,Rush,,,,0.503745139
970,Kansas,Russell,0.556916118,Russell,,,,0.556916118
971,Kansas,Saline,0.364271432,Saline,,,,0.364271432
972,Kansas,Scott,0.253974289,Scott,,,,0.253974289
973,Kansas,Sedgwick,0.398094207,Sedgwick,,,,0.398094207
974,Kansas,Seward,0.193812221,Seward,,,,0.193812221
975,Kansas,Shawnee,0.40786159,Shawnee,,,,0.40786159
976,Kansas,Sheridan,0.388575137,Sheridan,,,,0.388575137
977,Kansas,Sherman,0.512613237,Sherman,,,,0.512613237
978,Kansas,Smith,0.492905289,Smith,,,,0.492905289
979,Kansas,Stafford,0.507178128,Stafford,,,,0.507178128
980,Kansas,Stanton,0.262971818,Stanton,,,,0.262971818
981,Kansas,Stevens,0.238769665,Stevens,,,,0.238769665
982,Kansas,Sumner,0.448673248,Sumner,,,,0.448673248
983,Kansas,Thomas,0.440614402,Thomas,,,,0.440614402
984,Kansas,Trego,0.550021052,Trego,,,,0.550021052
985,Kansas,Wabaunsee,0.502599776,Wabaunsee,,,,0.502599776
986,Kansas,Wallace,0.515977621,Wallace,,,,0.515977621
987,Kansas,Washington,0.449592382,Washington,,,,0.449592382
988,Kansas,Wichita,0.269204944,Wichita,,,,0.269204944
989,Kansas,Wilson,0.570505798,Wilson,,,,0.570505798
990,Kansas,Woodson,0.496754229,Woodson,,,,0.496754229
991,Kansas,Wyandotte,0.343226105,Wyandotte,,,,0.343226105
992,Kentucky,Adair,0.704484642,Adair,,,,0.704484642
993,Kentucky,Allen,0.618910134,Allen,,,,0.618910134
994,Kentucky,Anderson,0.595163703,Anderson,,,,0.595163703
995,Kentucky,Ballard,0.700772464,Ballard,,,,0.700772464
996,Kentucky,Barren,0.616909504,Barren,,,,0.616909504
997,Kentucky,Bath,0.603511631,Bath,,,,0.603511631
998,Kentucky,Bell,0.774103761,Bell,,,,0.774103761
999,Kentucky,Boone,0.60288465,Boone,,,,0.60288465
1000,Kentucky,Bourbon,0.566344857,Bourbon,,,,0.566344857
1001,Kentucky,Boyd,0.690852225,Boyd,,,,0.690852225
1002,Kentucky,Boyle,0.672665417,Boyle,,,,0.672665417
1003,Kentucky,Bracken,0.56417191,Bracken,,,,0.56417191
1004,Kentucky,Breathitt,0.793943346,Breathitt,,,,0.793943346
1005,Kentucky,Breckinridge,0.607037008,Breckinridge,,,,0.607037008
1006,Kentucky,Bullitt,0.67720592,Bullitt,,,,0.67720592
1007,Kentucky,Butler,0.602891684,Butler,,,,0.602891684
1008,Kentucky,Caldwell,0.674558759,Caldwell,,,,0.674558759
1009,Kentucky,Calloway,0.61471796,Calloway,,,,0.61471796
1010,Kentucky,Campbell,0.624410391,Campbell,,,,0.624410391
1011,Kentucky,Carlisle,0.622798264,Carlisle,,,,0.622798264
1012,Kentucky,Carroll,0.524562657,Carroll,,,,0.524562657
1013,Kentucky,Carter,0.721266031,Carter,,,,0.721266031
1014,Kentucky,Casey,0.684171617,Casey,,,,0.684171617
1015,Kentucky,Christian,0.519125223,Christian,,,,0.519125223
1016,Kentucky,Clark,0.552374244,Clark,,,,0.552374244
1017,Kentucky,Clay,0.685228825,Clay,,,,0.685228825
1018,Kentucky,Clinton,0.6663028,Clinton,,,,0.6663028
1019,Kentucky,Crittenden,0.576147556,Crittenden,,,,0.576147556
1020,Kentucky,Cumberland,0.692510307,Cumberland,,,,0.692510307
1021,Kentucky,Daviess,0.545218766,Daviess,,,,0.545218766
1022,Kentucky,Edmonson,0.738513589,Edmonson,,,,0.738513589
1023,Kentucky,Elliott,0.796073318,Elliott,,,,0.796073318
1024,Kentucky,Estill,0.669110239,Estill,,,,0.669110239
1025,Kentucky,Fayette,0.618874788,Fayette,,,,0.618874788
1026,Kentucky,Fleming,0.645468891,Fleming,,,,0.645468891
1027,Kentucky,Floyd,0.765076637,Floyd,,,,0.765076637
1028,Kentucky,Franklin,0.559746504,Franklin,,,,0.559746504
1029,Kentucky,Fulton,0.664443731,Fulton,,,,0.664443731
1030,Kentucky,Gallatin,0.53509289,Gallatin,,,,0.53509289
1031,Kentucky,Garrard,0.672119856,Garrard,,,,0.672119856
1032,Kentucky,Grant,0.54933697,Grant,,,,0.54933697
1033,Kentucky,Graves,0.594553888,Graves,,,,0.594553888
1034,Kentucky,Grayson,0.624731362,Grayson,,,,0.624731362
1035,Kentucky,Green,0.628928304,Green,,,,0.628928304
1036,Kentucky,Greenup,0.687393606,Greenup,,,,0.687393606
1037,Kentucky,Hancock,0.655394077,Hancock,,,,0.655394077
1038,Kentucky,Hardin,0.635953009,Hardin,,,,0.635953009
1039,Kentucky,Harlan,0.777319312,Harlan,,,,0.777319312
1040,Kentucky,Harrison,0.54120779,Harrison,,,,0.54120779
1041,Kentucky,Hart,0.520231128,Hart,,,,0.520231128
1042,Kentucky,Henderson,0.676645279,Henderson,,,,0.676645279
1043,Kentucky,Henry,0.48293826,Henry,,,,0.48293826
1044,Kentucky,Hickman,0.708462,Hickman,,,,0.708462
1045,Kentucky,Hopkins,0.625482857,Hopkins,,,,0.625482857
1046,Kentucky,Jackson,0.743441403,Jackson,,,,0.743441403
1047,Kentucky,Jefferson,0.59786427,Jefferson,,,,0.59786427
1048,Kentucky,Jessamine,0.529508889,Jessamine,,,,0.529508889
1049,Kentucky,Johnson,0.73513782,Johnson,,,,0.73513782
1050,Kentucky,Kenton,0.604463339,Kenton,,,,0.604463339
1051,Kentucky,Knott,0.744222462,Knott,,,,0.744222462
1052,Kentucky,Knox,0.662213266,Knox,,,,0.662213266
1053,Kentucky,Larue,0.577723503,Larue,,,,0.577723503
1054,Kentucky,Laurel,0.620607674,Laurel,,,,0.620607674
1055,Kentucky,Lawrence,0.714456379,Lawrence,,,,0.714456379
1056,Kentucky,Lee,0.664802253,Lee,,,,0.664802253
1057,Kentucky,Leslie,0.706345677,Leslie,,,,0.706345677
1058,Kentucky,Letcher,0.737248182,Letcher,,,,0.737248182
1059,Kentucky,Lewis,0.711808681,Lewis,,,,0.711808681
1060,Kentucky,Lincoln,0.672920287,Lincoln,,,,0.672920287
1061,Kentucky,Livingston,0.56711936,Livingston,,,,0.56711936
1062,Kentucky,Logan,0.545191109,Logan,,,,0.545191109
1063,Kentucky,Lyon,0.641238093,Lyon,,,,0.641238093
1064,Kentucky,McCracken,0.626032531,McCracken,,,,0.626032531
1065,Kentucky,McCreary,0.687048554,McCreary,,,,0.687048554
1066,Kentucky,McLean,0.664300859,McLean,,,,0.664300859
1067,Kentucky,Madison,0.615920246,Madison,,,,0.615920246
1068,Kentucky,Magoffin,0.783754826,Magoffin,,,,0.783754826
1069,Kentucky,Marion,0.558334112,Marion,,,,0.558334112
1070,Kentucky,Marshall,0.556576908,Marshall,,,,0.556576908
1071,Kentucky,Martin,0.736949682,Martin,,,,0.736949682
1072,Kentucky,Mason,0.565679371,Mason,,,,0.565679371
1073,Kentucky,Meade,0.650132716,Meade,,,,0.650132716
1074,Kentucky,Menifee,0.794221222,Menifee,,,,0.794221222
1075,Kentucky,Mercer,0.640306115,Mercer,,,,0.640306115
1076,Kentucky,Metcalfe,0.641093194,Metcalfe,,,,0.641093194
1077,Kentucky,Monroe,0.688031495,Monroe,,,,0.688031495
1078,Kentucky,Montgomery,0.616067171,Montgomery,,,,0.616067171
1079,Kentucky,Morgan,0.711980581,Morgan,,,,0.711980581
1080,Kentucky,Muhlenberg,0.631366491,Muhlenberg,,,,0.631366491
1081,Kentucky,Nelson,0.633067071,Nelson,,,,0.633067071
1082,Kentucky,Nicholas,0.644038975,Nicholas,,,,0.644038975
1083,Kentucky,Ohio,0.600380599,Ohio,,,,0.600380599
1084,Kentucky,Oldham,0.542247474,Oldham,,,,0.542247474
1085,Kentucky,Owen,0.607664883,Owen,,,,0.607664883
1086,Kentucky,Owsley,0.652657151,Owsley,,,,0.652657151
1087,Kentucky,Pendleton,0.495280057,Pendleton,,,,0.495280057
1088,Kentucky,Perry,0.713510513,Perry,,,,0.713510513
1089,Kentucky,Pike,0.759040475,Pike,,,,0.759040475
1090,Kentucky,Powell,0.648087025,Powell,,,,0.648087025
1091,Kentucky,Pulaski,0.680590987,Pulaski,,,,0.680590987
1092,Kentucky,Robertson,0.78618747,Robertson,,,,0.78618747
1093,Kentucky,Rockcastle,0.661444902,Rockcastle,,,,0.661444902
1094,Kentucky,Rowan,0.706424773,Rowan,,,,0.706424773
1095,Kentucky,Russell,0.665266275,Russell,,,,0.665266275
1096,Kentucky,Scott,0.511437654,Scott,,,,0.511437654
1097,Kentucky,Shelby,0.536281765,Shelby,,,,0.536281765
1098,Kentucky,Simpson,0.523924887,Simpson,,,,0.523924887
1099,Kentucky,Spencer,0.696886718,Spencer,,,,0.696886718
1100,Kentucky,Taylor,0.58957684,Taylor,,,,0.58957684
1101,Kentucky,Todd,0.549096167,Todd,,,,0.549096167
1102,Kentucky,Trigg,0.656656861,Trigg,,,,0.656656861
1103,Kentucky,Trimble,0.620346367,Trimble,,,,0.620346367
1104,Kentucky,Union,0.695319891,Union,,,,0.695319891
1105,Kentucky,Warren,0.49936083,Warren,,,,0.49936083
1106,Kentucky,Washington,0.624885023,Washington,,,,0.624885023
1107,Kentucky,Wayne,0.658168316,Wayne,,,,0.658168316
1108,Kentucky,Webster,0.570286512,Webster,,,,0.570286512
1109,Kentucky,Whitley,0.62991488,Whitley,,,,0.62991488
1110,Kentucky,Wolfe,0.693251133,Wolfe,,,,0.693251133
1111,Kentucky,Woodford,0.569584787,Woodford,,,,0.569584787
1112,Louisiana,Acadia,0.497951031,Acadia,,,,0.497951031
1113,Louisiana,Allen,0.630402684,Allen,,,,0.630402684
1114,Louisiana,Ascension,0.630068243,Ascension,,,,0.630068243
1115,Louisiana,Assumption,0.656084299,Assumption,,,,0.656084299
1116,Louisiana,Avoyelles,0.620634079,Avoyelles,,,,0.620634079
1117,Louisiana,Beauregard,0.586547613,Beauregard,,,,0.586547613
1118,Louisiana,Bienville,0.737745166,Bienville,,,,0.737745166
1119,Louisiana,Bossier,0.55627948,Bossier,,,,0.55627948
1120,Louisiana,Caddo,0.590240002,Caddo,,,,0.590240002
1121,Louisiana,Calcasieu,0.550002158,Calcasieu,,,,0.550002158
1122,Louisiana,Caldwell,0.596205831,Caldwell,,,,0.596205831
1123,Louisiana,Cameron,0.650487423,Cameron,,,,0.650487423
1124,Louisiana,Catahoula,0.594473481,Catahoula,,,,0.594473481
1125,Louisiana,Claiborne,0.727959752,Claiborne,,,,0.727959752
1126,Louisiana,Concordia,0.677280068,Concordia,,,,0.677280068
1127,Louisiana,De,0.674491465,De,,,,0.674491465
1128,Louisiana,East,0.590929508,East,,,,0.590929508
1129,Louisiana,East,0.664061308,East,,,,0.664061308
1130,Louisiana,East,0.690903902,East,,,,0.690903902
1131,Louisiana,Evangeline,0.652881801,Evangeline,,,,0.652881801
1132,Louisiana,Franklin,0.6079126,Franklin,,,,0.6079126
1133,Louisiana,Grant,0.602217376,Grant,,,,0.602217376
1134,Louisiana,Iberia,0.540762961,Iberia,,,,0.540762961
1135,Louisiana,Iberville,0.643336177,Iberville,,,,0.643336177
1136,Louisiana,Jackson,0.618711114,Jackson,,,,0.618711114
1137,Louisiana,Jefferson,0.597739518,Jefferson,,,,0.597739518
1138,Louisiana,Jefferson,0.491562665,Jefferson,,,,0.491562665
1139,Louisiana,Lafayette,0.562318027,Lafayette,,,,0.562318027
1140,Louisiana,Lafourche,0.51593411,Lafourche,,,,0.51593411
1141,Louisiana,La,0.646879137,La,,,,0.646879137
1142,Louisiana,Lincoln,0.601403475,Lincoln,,,,0.601403475
1143,Louisiana,Livingston,0.516227961,Livingston,,,,0.516227961
1144,Louisiana,Madison,0.721578956,Madison,,,,0.721578956
1145,Louisiana,Morehouse,0.641167998,Morehouse,,,,0.641167998
1146,Louisiana,Natchitoches,0.612718165,Natchitoches,,,,0.612718165
1147,Louisiana,Orleans,0.661743701,Orleans,,,,0.661743701
1148,Louisiana,Ouachita,0.63577348,Ouachita,,,,0.63577348
1149,Louisiana,Plaquemines,0.580209792,Plaquemines,,,,0.580209792
1150,Louisiana,Pointe,0.5862872,Pointe,,,,0.5862872
1151,Louisiana,Rapides,0.552053034,Rapides,,,,0.552053034
1152,Louisiana,Red,0.647825003,Red,,,,0.647825003
1153,Louisiana,Richland,0.695281565,Richland,,,,0.695281565
1154,Louisiana,Sabine,0.563230217,Sabine,,,,0.563230217
1155,Louisiana,St.,0.541657507,St.,,,,0.541657507
1156,Louisiana,St.,0.523914754,St.,,,,0.523914754
1157,Louisiana,St.,0.689264894,St.,,,,0.689264894
1158,Louisiana,St.,0.600993633,St.,,,,0.600993633
1159,Louisiana,St.,0.576168358,St.,,,,0.576168358
1160,Louisiana,St.,0.604587853,St.,,,,0.604587853
1161,Louisiana,St.,0.66514951,St.,,,,0.66514951
1162,Louisiana,St.,0.560357213,St.,,,,0.560357213
1163,Louisiana,St.,0.624266267,St.,,,,0.624266267
1164,Louisiana,Tangipahoa,0.546876967,Tangipahoa,,,,0.546876967
1165,Louisiana,Tensas,0.769435108,Tensas,,,,0.769435108
1166,Louisiana,Terrebonne,0.552899539,Terrebonne,,,,0.552899539
1167,Louisiana,Union,0.627940893,Union,,,,0.627940893
1168,Louisiana,Vermilion,0.522762299,Vermilion,,,,0.522762299
1169,Louisiana,Vernon,0.56357789,Vernon,,,,0.56357789
1170,Louisiana,Washington,0.685333252,Washington,,,,0.685333252
1171,Louisiana,Webster,0.6752159,Webster,,,,0.6752159
1172,Louisiana,West,0.56659925,West,,,,0.56659925
1173,Louisiana,West,0.733384311,West,,,,0.733384311
1174,Louisiana,West,0.600434422,West,,,,0.600434422
1175,Louisiana,Winn,0.745539606,Winn,,,,0.745539606
1176,Maine,Androscoggin,0.618501365,Androscoggin,,,,0.618501365
1177,Maine,Aroostook,0.672735691,Aroostook,,,,0.672735691
1178,Maine,Cumberland,0.623507798,Cumberland,,,,0.623507798
1179,Maine,Franklin,0.673871458,Franklin,,,,0.673871458
1180,Maine,Hancock,0.647895634,Hancock,,,,0.647895634
1181,Maine,Kennebec,0.59526211,Kennebec,,,,0.59526211
1182,Maine,Knox,0.566204488,Knox,,,,0.566204488
1183,Maine,Lincoln,0.574414194,Lincoln,,,,0.574414194
1184,Maine,Oxford,0.57364881,Oxford,,,,0.57364881
1185,Maine,Penobscot,0.672621727,Penobscot,,,,0.672621727
1186,Maine,Piscataquis,0.682324886,Piscataquis,,,,0.682324886
1187,Maine,Sagadahoc,0.55098629,Sagadahoc,,,,0.55098629
1188,Maine,Somerset,0.642028868,Somerset,,,,0.642028868
1189,Maine,Waldo,0.686445892,Waldo,,,,0.686445892
1190,Maine,Washington,0.661886811,Washington,,,,0.661886811
1191,Maine,York,0.61408174,York,,,,0.61408174
1192,Maryland,Allegany,0.641047835,Allegany,,,,0.641047835
1193,Maryland,Anne,0.538976431,Anne,,,,0.538976431
1194,Maryland,Baltimore,0.484541029,Baltimore,,,,0.484541029
1195,Maryland,Calvert,0.488078117,Calvert,,,,0.488078117
1196,Maryland,Caroline,0.343937039,Caroline,,,,0.343937039
1197,Maryland,Carroll,0.486190677,Carroll,,,,0.486190677
1198,Maryland,Cecil,0.461970091,Cecil,,,,0.461970091
1199,Maryland,Charles,0.541692555,Charles,,,,0.541692555
1200,Maryland,Dorchester,0.540872633,Dorchester,,,,0.540872633
1201,Maryland,Frederick,0.487867653,Frederick,,,,0.487867653
1202,Maryland,Garrett,0.545136273,Garrett,,,,0.545136273
1203,Maryland,Harford,0.505540848,Harford,,,,0.505540848
1204,Maryland,Howard,0.421543896,Howard,,,,0.421543896
1205,Maryland,Kent,0.559552014,Kent,,,,0.559552014
1206,Maryland,Montgomery,0.429871798,Montgomery,,,,0.429871798
1207,Maryland,Prince,0.513763249,Prince,,,,0.513763249
1208,Maryland,Queen,0.481883198,Queen,,,,0.481883198
1209,Maryland,St.,0.437910199,St.,,,,0.437910199
1210,Maryland,Somerset,0.524387777,Somerset,,,,0.524387777
1211,Maryland,Talbot,0.543207347,Talbot,,,,0.543207347
1212,Maryland,Washington,0.396772265,Washington,,,,0.396772265
1213,Maryland,Wicomico,0.430698574,Wicomico,,,,0.430698574
1214,Maryland,Worcester,0.627006173,Worcester,,,,0.627006173
1215,Maryland,Baltimore,0.590545774,Baltimore,,,,0.590545774
1216,Massachusetts,Barnstable,0.671684265,Barnstable,,,,0.671684265
1217,Massachusetts,Berkshire,0.576180816,Berkshire,,,,0.576180816
1218,Massachusetts,Bristol,0.548830092,Bristol,,,,0.548830092
1219,Massachusetts,Dukes,0.530982435,Dukes,,,,0.530982435
1220,Massachusetts,Essex,0.506689966,Essex,,,,0.506689966
1221,Massachusetts,Franklin,0.638564765,Franklin,,,,0.638564765
1222,Massachusetts,Hampden,0.480617255,Hampden,,,,0.480617255
1223,Massachusetts,Hampshire,0.62487185,Hampshire,,,,0.62487185
1224,Massachusetts,Middlesex,0.586858869,Middlesex,,,,0.586858869
1225,Massachusetts,Nantucket,0.530347764,Nantucket,,,,0.530347764
1226,Massachusetts,Norfolk,0.552192926,Norfolk,,,,0.552192926
1227,Massachusetts,Plymouth,0.627433777,Plymouth,,,,0.627433777
1228,Massachusetts,Suffolk,0.477645993,Suffolk,,,,0.477645993
1229,Massachusetts,Worcester,0.561376691,Worcester,,,,0.561376691
1230,Michigan,Alcona,0.739787221,Alcona,,,,0.739787221
1231,Michigan,Alger,0.655707598,Alger,,,,0.655707598
1232,Michigan,Allegan,0.482756555,Allegan,,,,0.482756555
1233,Michigan,Alpena,0.728347182,Alpena,,,,0.728347182
1234,Michigan,Antrim,0.638038278,Antrim,,,,0.638038278
1235,Michigan,Arenac,0.735112131,Arenac,,,,0.735112131
1236,Michigan,Baraga,0.739356458,Baraga,,,,0.739356458
1237,Michigan,Barry,0.671905637,Barry,,,,0.671905637
1238,Michigan,Bay,0.674722314,Bay,,,,0.674722314
1239,Michigan,Benzie,0.72053659,Benzie,,,,0.72053659
1240,Michigan,Berrien,0.575068116,Berrien,,,,0.575068116
1241,Michigan,Branch,0.585770488,Branch,,,,0.585770488
1242,Michigan,Calhoun,0.608066857,Calhoun,,,,0.608066857
1243,Michigan,Cass,0.698009729,Cass,,,,0.698009729
1244,Michigan,Charlevoix,0.700500131,Charlevoix,,,,0.700500131
1245,Michigan,Cheboygan,0.794608891,Cheboygan,,,,0.794608891
1246,Michigan,Chippewa,0.700410604,Chippewa,,,,0.700410604
1247,Michigan,Clare,0.738457501,Clare,,,,0.738457501
1248,Michigan,Clinton,0.659521401,Clinton,,,,0.659521401
1249,Michigan,Crawford,0.742881835,Crawford,,,,0.742881835
1250,Michigan,Delta,0.731687963,Delta,,,,0.731687963
1251,Michigan,Dickinson,0.687182665,Dickinson,,,,0.687182665
1252,Michigan,Eaton,0.643981159,Eaton,,,,0.643981159
1253,Michigan,Emmet,0.678429127,Emmet,,,,0.678429127
1254,Michigan,Genesee,0.691757858,Genesee,,,,0.691757858
1255,Michigan,Gladwin,0.741516948,Gladwin,,,,0.741516948
1256,Michigan,Gogebic,0.741229475,Gogebic,,,,0.741229475
1257,Michigan,Grand,0.610611498,Grand,,,,0.610611498
1258,Michigan,Gratiot,0.673599005,Gratiot,,,,0.673599005
1259,Michigan,Hillsdale,0.599185228,Hillsdale,,,,0.599185228
1260,Michigan,Houghton,0.681008101,Houghton,,,,0.681008101
1261,Michigan,Huron,0.669271111,Huron,,,,0.669271111
1262,Michigan,Ingham,0.66760236,Ingham,,,,0.66760236
1263,Michigan,Ionia,0.609236896,Ionia,,,,0.609236896
1264,Michigan,Iosco,0.757769406,Iosco,,,,0.757769406
1265,Michigan,Iron,0.659412026,Iron,,,,0.659412026
1266,Michigan,Isabella,0.619074881,Isabella,,,,0.619074881
1267,Michigan,Jackson,0.622642636,Jackson,,,,0.622642636
1268,Michigan,Kalamazoo,0.663435042,Kalamazoo,,,,0.663435042
1269,Michigan,Kalkaska,0.685023069,Kalkaska,,,,0.685023069
1270,Michigan,Kent,0.566453397,Kent,,,,0.566453397
1271,Michigan,Keweenaw,0.769977748,Keweenaw,,,,0.769977748
1272,Michigan,Lake,0.688307643,Lake,,,,0.688307643
1273,Michigan,Lapeer,0.63133955,Lapeer,,,,0.63133955
1274,Michigan,Leelanau,0.72657454,Leelanau,,,,0.72657454
1275,Michigan,Lenawee,0.657539308,Lenawee,,,,0.657539308
1276,Michigan,Livingston,0.5973171,Livingston,,,,0.5973171
1277,Michigan,Luce,0.653168082,Luce,,,,0.653168082
1278,Michigan,Mackinac,0.741235495,Mackinac,,,,0.741235495
1279,Michigan,Macomb,0.662995934,Macomb,,,,0.662995934
1280,Michigan,Manistee,0.685435653,Manistee,,,,0.685435653
1281,Michigan,Marquette,0.691569865,Marquette,,,,0.691569865
1282,Michigan,Mason,0.694014966,Mason,,,,0.694014966
1283,Michigan,Mecosta,0.638032734,Mecosta,,,,0.638032734
1284,Michigan,Menominee,0.706940293,Menominee,,,,0.706940293
1285,Michigan,Midland,0.678573668,Midland,,,,0.678573668
1286,Michigan,Missaukee,0.657071173,Missaukee,,,,0.657071173
1287,Michigan,Monroe,0.63282311,Monroe,,,,0.63282311
1288,Michigan,Montcalm,0.586571097,Montcalm,,,,0.586571097
1289,Michigan,Montmorency,0.78293401,Montmorency,,,,0.78293401
1290,Michigan,Muskegon,0.653301716,Muskegon,,,,0.653301716
1291,Michigan,Newaygo,0.574890614,Newaygo,,,,0.574890614
1292,Michigan,Oakland,0.59314239,Oakland,,,,0.59314239
1293,Michigan,Oceana,0.641173124,Oceana,,,,0.641173124
1294,Michigan,Ogemaw,0.74701035,Ogemaw,,,,0.74701035
1295,Michigan,Ontonagon,0.781194448,Ontonagon,,,,0.781194448
1296,Michigan,Osceola,0.621534169,Osceola,,,,0.621534169
1297,Michigan,Oscoda,0.740483701,Oscoda,,,,0.740483701
1298,Michigan,Otsego,0.687354743,Otsego,,,,0.687354743
1299,Michigan,Ottawa,0.556026876,Ottawa,,,,0.556026876
1300,Michigan,Presque,0.75843513,Presque,,,,0.75843513
1301,Michigan,Roscommon,0.758524001,Roscommon,,,,0.758524001
1302,Michigan,Saginaw,0.672449291,Saginaw,,,,0.672449291
1303,Michigan,St.,0.604997396,St.,,,,0.604997396
1304,Michigan,St.,0.567434371,St.,,,,0.567434371
1305,Michigan,Sanilac,0.652078927,Sanilac,,,,0.652078927
1306,Michigan,Schoolcraft,0.761240304,Schoolcraft,,,,0.761240304
1307,Michigan,Shiawassee,0.677141368,Shiawassee,,,,0.677141368
1308,Michigan,Tuscola,0.580470383,Tuscola,,,,0.580470383
1309,Michigan,Van,0.622222543,Van,,,,0.622222543
1310,Michigan,Washtenaw,0.591511369,Washtenaw,,,,0.591511369
1311,Michigan,Wayne,0.66392231,Wayne,,,,0.66392231
1312,Michigan,Wexford,0.641328394,Wexford,,,,0.641328394
1313,Minnesota,Aitkin,0.67575556,Aitkin,,,,0.67575556
1314,Minnesota,Anoka,0.490414947,Anoka,,,,0.490414947
1315,Minnesota,Becker,0.414343089,Becker,,,,0.414343089
1316,Minnesota,Beltrami,0.50178057,Beltrami,,,,0.50178057
1317,Minnesota,Benton,0.446256399,Benton,,,,0.446256399
1318,Minnesota,Big,0.430250108,Big,,,,0.430250108
1319,Minnesota,Blue,0.511093378,Blue,,,,0.511093378
1320,Minnesota,Brown,0.499733537,Brown,,,,0.499733537
1321,Minnesota,Carlton,0.542625427,Carlton,,,,0.542625427
1322,Minnesota,Carver,0.485792547,Carver,,,,0.485792547
1323,Minnesota,Cass,0.53730166,Cass,,,,0.53730166
1324,Minnesota,Chippewa,0.403183609,Chippewa,,,,0.403183609
1325,Minnesota,Chisago,0.493358076,Chisago,,,,0.493358076
1326,Minnesota,Clay,0.411953062,Clay,,,,0.411953062
1327,Minnesota,Clearwater,0.427566975,Clearwater,,,,0.427566975
1328,Minnesota,Cook,0.620388031,Cook,,,,0.620388031
1329,Minnesota,Cottonwood,0.461695492,Cottonwood,,,,0.461695492
1330,Minnesota,Crow,0.503201485,Crow,,,,0.503201485
1331,Minnesota,Dakota,0.490582258,Dakota,,,,0.490582258
1332,Minnesota,Dodge,0.414560497,Dodge,,,,0.414560497
1333,Minnesota,Douglas,0.470183194,Douglas,,,,0.470183194
1334,Minnesota,Faribault,0.450716913,Faribault,,,,0.450716913
1335,Minnesota,Fillmore,0.449626565,Fillmore,,,,0.449626565
1336,Minnesota,Freeborn,0.412639141,Freeborn,,,,0.412639141
1337,Minnesota,Goodhue,0.438460499,Goodhue,,,,0.438460499
1338,Minnesota,Grant,0.505734324,Grant,,,,0.505734324
1339,Minnesota,Hennepin,0.482487917,Hennepin,,,,0.482487917
1340,Minnesota,Houston,0.528911173,Houston,,,,0.528911173
1341,Minnesota,Hubbard,0.47978881,Hubbard,,,,0.47978881
1342,Minnesota,Isanti,0.447804421,Isanti,,,,0.447804421
1343,Minnesota,Itasca,0.612046003,Itasca,,,,0.612046003
1344,Minnesota,Jackson,0.498704314,Jackson,,,,0.498704314
1345,Minnesota,Kanabec,0.538196564,Kanabec,,,,0.538196564
